Predictor	Marg_Prob_Incl
253	0.0140909090909091
254	0.031
255	0.00436363636363636
256	0.00418181818181818
257	0.00245454545454545
258	0.00190909090909091
259	0.0305454545454545
260	0.0639090909090909
261	0.0112727272727273
262	0.0756363636363636
263	0.00390909090909091
264	0.00645454545454545
265	0.00290909090909091
266	0.00863636363636364
267	0.00209090909090909
268	0.00336363636363636
269	0.00127272727272727
270	0.00227272727272727
271	0.001
272	0.00309090909090909
273	0.001
274	0.00263636363636364
275	0.00154545454545455
276	0.004
277	0.00354545454545455
278	0.00263636363636364
279	0.000454545454545455
280	0.000545454545454545
281	0.006
282	0
283	0.00218181818181818
284	0.00145454545454545
285	0.000363636363636364
286	0.00254545454545455
287	0.00318181818181818
288	0.00427272727272727
289	0.001
290	0.00754545454545455
291	0.00218181818181818
292	0.000545454545454545
293	0.000818181818181818
294	0.000909090909090909
295	0.00372727272727273
296	0.120272727272727
297	0.015
298	0.000636363636363636
299	0.001
300	0.00181818181818182
301	0.00218181818181818
302	0.00190909090909091
303	0.00563636363636364
304	0.0132727272727273
305	0.0406363636363636
306	0.000454545454545455
307	0.000727272727272727
308	0.000909090909090909
309	0.00163636363636364
310	0.00118181818181818
311	0.00154545454545455
312	0.00109090909090909
313	0.00254545454545455
314	0.00181818181818182
315	0.0334545454545455
316	0.0132727272727273
317	0.00354545454545455
318	0.099
319	0.159727272727273
320	0.005
321	0.00109090909090909
322	0.00163636363636364
323	0.000909090909090909
324	0.000727272727272727
325	0.00263636363636364
326	0.00336363636363636
327	0.001
328	0.000636363636363636
329	0.00345454545454545
330	0.00127272727272727
331	0.002
332	0.00190909090909091
333	0.00127272727272727
334	0.000636363636363636
335	0.00163636363636364
336	0.000454545454545455
337	0.00481818181818182
338	0.003
339	0.000818181818181818
340	0.00545454545454545
341	0.0130909090909091
342	0.00127272727272727
343	0.00390909090909091
344	0.00318181818181818
345	0.00754545454545455
346	0.00309090909090909
347	0.002
348	0.00127272727272727
349	0.001
350	0.00545454545454545
351	0.00109090909090909
352	0.00109090909090909
353	0.00118181818181818
354	0.00263636363636364
355	0.000545454545454545
356	0.002
357	0.00154545454545455
358	0.009
359	0.00363636363636364
360	0.00227272727272727
361	0.00554545454545455
362	0.00327272727272727
363	0.00681818181818182
364	0.00527272727272727
365	0.00427272727272727
366	0.00463636363636364
367	0.00309090909090909
368	0.016
369	0.00309090909090909
370	0.00172727272727273
371	0.0183636363636364
372	0.0228181818181818
373	0.00527272727272727
374	0.00681818181818182
375	0.00390909090909091
376	0.00609090909090909
377	0.00327272727272727
378	0.00236363636363636
379	0.00790909090909091
380	0.00609090909090909
381	0.000727272727272727
382	0.000454545454545455
383	0.00118181818181818
384	0.00190909090909091
385	0.001
386	0.000727272727272727
387	0.001
388	0.000454545454545455
389	0.000272727272727273
390	0.000727272727272727
391	0.00163636363636364
392	0.00109090909090909
393	0.00118181818181818
394	0.00563636363636364
395	0.00136363636363636
396	0.00154545454545455
397	0.003
398	0.000545454545454545
399	0.0534545454545455
400	0.00972727272727273
401	0.00309090909090909
402	0.0356363636363636
403	0.00145454545454545
404	0.000727272727272727
405	0.002
406	0.00136363636363636
407	0.00109090909090909
408	0.000181818181818182
409	0.00154545454545455
410	0.00236363636363636
411	0.00209090909090909
412	0.00309090909090909
413	0.00309090909090909
414	0.00172727272727273
415	0.00309090909090909
416	0.00145454545454545
417	0.000636363636363636
418	0.001
419	0.000909090909090909
420	0.0148181818181818
421	0.00272727272727273
422	0.029
423	0.0470909090909091
424	0.00963636363636364
425	0.011
426	0.00609090909090909
427	0.0113636363636364
428	0.0321818181818182
429	0.0614545454545455
430	0.0701818181818182
431	0.0126363636363636
432	0.0163636363636364
433	0.00645454545454545
434	0.00281818181818182
435	0.00563636363636364
436	0.00272727272727273
437	0.0205454545454545
438	0.00409090909090909
439	0.00981818181818182
440	0.0254545454545455
441	0.001
442	0.00390909090909091
443	0.00536363636363636
444	0.00209090909090909
445	0.00245454545454545
446	0.00236363636363636
447	0.00154545454545455
448	0.00418181818181818
449	0.000727272727272727
450	0.00890909090909091
451	0.000818181818181818
452	0.00154545454545455
453	0.000727272727272727
454	0.00118181818181818
455	0.00127272727272727
456	0.00136363636363636
457	0.00736363636363636
458	0.00690909090909091
459	0.00336363636363636
460	0.000272727272727273
461	0.00345454545454545
462	0.00145454545454545
463	0.00172727272727273
464	0.00227272727272727
465	0.000727272727272727
466	0.00109090909090909
467	0.00109090909090909
468	0.00109090909090909
469	0.00127272727272727
470	0.000727272727272727
471	0.000636363636363636
472	0.000636363636363636
473	0.00263636363636364
474	0.0127272727272727
475	0.00281818181818182
476	0.00227272727272727
477	0.002
478	0.00172727272727273
479	0.00536363636363636
480	0.00609090909090909
481	0.00227272727272727
482	0.003
483	0.00436363636363636
484	0.00354545454545455
485	0.0331818181818182
486	0.00409090909090909
487	0.0102727272727273
488	0.0267272727272727
489	0.00509090909090909
490	0.194818181818182
491	0.081
492	0.0237272727272727
493	0.0138181818181818
494	0.118272727272727
495	0.000454545454545455
496	0.028
497	0.0187272727272727
498	0.114363636363636
499	0.006
500	0.00463636363636364
501	0.00172727272727273
502	0.00209090909090909
503	0.0117272727272727
504	0.0108181818181818
505	0.00563636363636364
506	0.00309090909090909
507	0.00363636363636364
508	0.00127272727272727
509	0.00109090909090909
510	0.00318181818181818
511	0.000363636363636364
512	0.00281818181818182
513	0.000818181818181818
514	0.000636363636363636
515	0.051
516	0.0290909090909091
517	0.0411818181818182
518	0.0124545454545455
519	0.00236363636363636
520	0.00181818181818182
521	0.00445454545454545
522	0.00363636363636364
523	0.000636363636363636
524	0.00545454545454545
525	0.00590909090909091
526	0.0510909090909091
527	0.242454545454545
528	0.00227272727272727
529	0.002
530	0.00136363636363636
531	0.000454545454545455
532	0.00127272727272727
533	0.00281818181818182
534	0.0155454545454545
535	0.00127272727272727
536	0.00972727272727273
537	0.0103636363636364
538	0.00318181818181818
539	0.00827272727272727
540	0.00381818181818182
541	0.00363636363636364
542	0.00472727272727273
543	0.004
544	0.00118181818181818
545	0.001
546	0.00172727272727273
547	0.017
548	0.0145454545454545
549	0.000636363636363636
550	0.000454545454545455
551	0.00118181818181818
552	0.000272727272727273
553	0.000909090909090909
554	0.001
555	0.00172727272727273
556	0.00145454545454545
557	0.000454545454545455
558	0.00181818181818182
559	0.000818181818181818
560	0.00154545454545455
561	0.0127272727272727
562	0.011
563	0.0160909090909091
564	0.00254545454545455
565	0.00763636363636364
566	0.00172727272727273
567	0.0127272727272727
568	0.00490909090909091
569	0.00772727272727273
570	0.00827272727272727
571	0.00281818181818182
572	0.000363636363636364
573	0.000545454545454545
574	0.00709090909090909
575	0.0198181818181818
576	0.00654545454545455
577	0.00681818181818182
578	0.004
579	0.00281818181818182
580	0.0114545454545455
581	0.0241818181818182
582	0.000909090909090909
583	0.00245454545454545
584	0.003
585	0.00336363636363636
586	0.00872727272727273
587	0.00381818181818182
588	0.00209090909090909
589	0.00109090909090909
590	0.002
591	0.00209090909090909
592	0.00309090909090909
593	0.00172727272727273
594	0.00154545454545455
595	0.00118181818181818
596	0.316545454545455
597	0.00509090909090909
598	0.000545454545454545
599	0.00390909090909091
600	0.00327272727272727
601	0.003
602	0.00145454545454545
603	0.00781818181818182
604	0.00554545454545455
605	0.00518181818181818
606	0.0234545454545455
607	0.00154545454545455
608	0.00681818181818182
609	0.00163636363636364
610	0.00172727272727273
611	0.00681818181818182
612	0.00163636363636364
613	0.000727272727272727
614	0.000909090909090909
615	0.0181818181818182
616	0.887545454545455
617	0.00190909090909091
618	0.00309090909090909
619	0.002
620	0.000272727272727273
621	0.000272727272727273
622	0.001
623	0.00254545454545455
624	0.000818181818181818
625	0.000272727272727273
626	0.00236363636363636
627	0.000636363636363636
628	0.00427272727272727
629	0.031
630	0.00572727272727273
631	0.000545454545454545
632	0.00190909090909091
633	0.001
634	0.00436363636363636
635	0.00281818181818182
636	0.0326363636363636
637	0.000454545454545455
638	0.000636363636363636
639	0.00218181818181818
640	0.00181818181818182
641	0.00236363636363636
642	0.000545454545454545
643	0.00763636363636364
644	0.00127272727272727
645	0.00118181818181818
646	0.00881818181818182
647	0.00209090909090909
648	0.001
649	0.000818181818181818
650	0.00127272727272727
651	0.000818181818181818
652	0.00118181818181818
653	0.009
654	0.0825454545454545
655	0.00118181818181818
656	0.00463636363636364
657	0.0153636363636364
658	0.001
659	0.00227272727272727
660	0.00118181818181818
661	0.00263636363636364
662	0.00227272727272727
663	0.00109090909090909
664	0.00172727272727273
665	0.000909090909090909
666	0.00118181818181818
667	0.00209090909090909
668	0.00290909090909091
669	0.00136363636363636
670	0.000181818181818182
671	0.00481818181818182
672	0.00381818181818182
673	0.00736363636363636
674	0.00954545454545455
675	0.00872727272727273
676	0.00254545454545455
677	0.000363636363636364
678	0.00127272727272727
679	0.000363636363636364
680	0.00172727272727273
681	0.00336363636363636
682	0.00236363636363636
683	0.00145454545454545
684	0.00181818181818182
685	0.000636363636363636
686	0.00172727272727273
687	0.001
688	0.000818181818181818
689	0.000636363636363636
690	0.00654545454545455
691	0.0368181818181818
692	0.00172727272727273
693	0.00227272727272727
694	0.000909090909090909
695	0.000545454545454545
696	0.00136363636363636
697	0.000909090909090909
698	0.000909090909090909
699	0.00181818181818182
700	0.001
701	0.00209090909090909
702	0.000272727272727273
703	0.000454545454545455
704	0.00381818181818182
705	0.000636363636363636
706	0.00127272727272727
707	0.000545454545454545
708	0.00118181818181818
709	0.000727272727272727
710	0.000909090909090909
711	0.00190909090909091
712	0.000545454545454545
713	0.000545454545454545
714	0.000272727272727273
715	0.00118181818181818
716	0.000545454545454545
717	0
718	0.00245454545454545
719	0.00281818181818182
720	0.000363636363636364
721	9.09090909090909e-05
722	0.00209090909090909
723	0.00181818181818182
724	0.00254545454545455
725	0.002
726	0.00272727272727273
727	0.00154545454545455
728	0.000454545454545455
729	0.002
730	0.004
731	0.0166363636363636
732	0.00181818181818182
733	0.00118181818181818
734	0.000545454545454545
735	0.00181818181818182
736	0.00254545454545455
737	0.00136363636363636
738	0.00136363636363636
739	0.00172727272727273
740	0.00290909090909091
741	0.00190909090909091
742	0.00345454545454545
743	0.00463636363636364
744	0.00254545454545455
745	0.00154545454545455
746	0.00181818181818182
747	0.00918181818181818
748	0.0201818181818182
749	0.0119090909090909
750	0.007
751	0.00218181818181818
752	0.00136363636363636
753	0.00509090909090909
754	0.000818181818181818
755	0.00590909090909091
756	0.0239090909090909
757	0.00481818181818182
758	0.00427272727272727
759	0.006
760	0.0117272727272727
761	0.0137272727272727
762	0.0104545454545455
763	0.003
764	0.0101818181818182
765	0.00145454545454545
766	0.00281818181818182
767	0.000909090909090909
768	0.00109090909090909
769	0.00136363636363636
770	0.00181818181818182
